StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus,Unnamed: 12
2301.0,8.8,0.0,3.0,0.0,82.0,4.8,no,Yes,63.0,78.0, Unplaced ,
6711.0,8.1,1.0,3.0,3.0,90.0,4.8,Yes,Yes,67.0,, NP ,
1275.0,8.1,2.0,,,90.0,4.8,1,Yes,78.0,83.0,,
8182.0,7.1,One,,3.0,75.0%,4.4,Y,Yes,74.0,82.0, Unemployed ,
7330.0,7.9,,3.0,0.0,82.0,4.7,1,No,,72.0, NotPlaced ,
,7.8,1.0,2.0,,,4.3,T,No,,83.0, NotPlaced ,
4999.0,7.5,1.0,2.0,0.0,83.0,4.2,False,,60.0,71.0, Unplaced ,
7657.0,8.4,1.0,3.0,2.0,80.0,4.5,N,,71.0,64.0, Unemployed ,
7871.0,85.0,,3.0,2.0,86.0,4.7,Yes,Yes,71.0,79.0, Placed ,
3231.0,,2.0,,2.0,-1,4.8,Yes,Yes,70.0,85.0,,
,,0.0,1.0,1.0,,3.5,Yes,No,,61.0, Placed ,
536.0,8.4,2.0,2.0,2.0,73.0,4.8,,No,78.0,82.0,,
9191.0,8.4,,2.0,2.0,Score: 81.0,,False,Yes,,85.0, NotPlaced ,
3772.0,7.5,0.0,1.0,1.0,80.0,4.1,,,64.0,65.0, Job ,
7701.0,8.2,One,2.0,0.0,,4.3,No,,76.0,81.0, Placed ,
9809.0,7.8/10,1.0,2.0,0.0,,4.1,Yes,No,76.0,66.0, NotPlaced ,
380.0,8.2/10,2.0,1.0,,90.0,4.8,T,,79.0,68.0, Placed ,
8878.0,8.2,1.0,,2.0,90.0,4.8,1,,66.0,84.0, Placed ,
575.0,7.6,2.0,,2.0,Score: 87.0,4.8,,,88.0,, Employed ,
3440.0,,Zero,1.0,0.0,67.0,4.5,False,No,87.0,70.0, PLACED ,
1095.0,,,3.0,2.0,90.0,4.8,Yes,Yes,72.0,88.0, Yes ,
3498.0,6.5,,1.0,0.0,81.0,4.2,N,No,,, Unemployed ,
6802.0,8.4,,3.0,2.0,88.0,4.8,,,,84.0, Not Placed ,
4354.0,7.7,1.0,1.0,0.0,,3.8,Y,Yes,75.0,58.0, placed ,
3466.0,missing,1.0,,0.0,70.0,,yes,Yes,55.0,67.0, NotPlaced ,
6207.0,8.4,Zero,3.0,2.0,86.0,,True,Yes,75.0,86.0,,
1969.0,-6.5,,1.0,0.0,,4.2,no,Yes,83.0,74.0, Placed ,
,,1.0,2.0,0.0,69.0,3.5,No,Yes,56.0,59.0, NotPlaced ,
8675.0,6.5,1.0,1.0,0.0,77.0,,0,Yes,,70.0, Unplaced ,
,,2.0,3.0,,90.0,4.8,No,Yes,,82.0, Placed ,
9057.0,7.6,Zero,,2.0,,4.7,T,No,80.0,84.0, No ,
360.0,7.7,1.0,2.0,0.0,Score: 68.0,3.9,,Yes,62.0,63.0, NotPlaced ,
5853.0,8.5,One,3.0,2.0,Score: 90.0,4.8,yes,,82.0,, Placed ,
804.0,7.7,One,,0.0,79.0,3.9,N,Yes,55.0,, placed ,
,-8.4,2.0,3.0,2.0,Score: 87.0,4.7,Yes,Yes,55.0,75.0, Placed ,
444.0,8.1,,2.0,2.0,76.0,4.5,No,Yes,79.0,, PLACED ,
3534.0,8.1,2.0,3.0,1.0,81.0,,Y,Yes,74.0,83.0,,
9272.0,missing,Zero,1.0,0.0,72.0,3.7,1,Yes,57.0,, Placed ,
3592.0,6.7,One,1.0,1.0,60.0,3.3,True,Yes,62.0,69.0, NP ,
7369.0,,2.0,3.0,0.0,88.0,4.5,,No,,84.0,,
6482.0,7.4,1.0,,0.0,71.0,4.7,No,,55.0,62.0, Not Placed ,
1274.0,8.1,One,1.0,2.0,,,Yes,,64.0,65.0, NotPlaced ,
8790.0,7.7,,3.0,0.0,81.0,4.7,False,Yes,66.0,80.0, No ,
4951.0,8.1,0.0,2.0,2.0,75.0,,True,Yes,84.0,88.0, Placed ,
5930.0,6.6,1.0,,0.0,,4.3,True,Yes,83.0,70.0, NotPlaced ,
6367.0,,0.0,1.0,0.0,-1,4.2,,Yes,73.0,, Employed ,
8593.0,6.5,Two,3.0,2.0,-1,,,Yes,78.0,82.0, NotPlaced ,
4051.0,,1.0,,0.0,76.0,,yes,No,,58.0, Idle ,
6603.0,8.2,,,,90.0,4.8,Yes,Yes,72.0,, Placed ,
7384.0,6.6,,2.0,0.0,70.0,4.0,N,,55.0,62.0, Employed ,
5379.0,6.7,1.0,1.0,1.0,76.0,4.6,No,No,65.0,69.0, NP ,
2964.0,,2.0,2.0,,,4.3,Y,Yes,55.0,,,
8485.0,missing,2.0,,2.0,,4.8,,Yes,77.0,, PLACED ,
,-8.5,1.0,3.0,0.0,75.0,,,Yes,78.0,64.0, NotPlaced ,
1076.0,7.5,,2.0,2.0,71.0,4.1,,,72.0,83.0, Placed ,
5406.0,-8.4,0.0,0.0,2.0,,,yes,Yes,81.0,84.0, Placed ,
9461.0,7.0,0.0,,0.0,,4.4,no,,,,,
2774.0,7.7,0.0,3.0,0.0,83.0,4.5,No,Yes,80.0,82.0, NotPlaced ,
5048.0,,,1.0,,,3.3,Yes,No,60.0,62.0,,
6779.0,6.5,1.0,1.0,1.0,67.0,,0,,57.0,68.0, NP ,
5125.0,7.7,0.0,1.0,,65.0%,4.6,No,,58.0,59.0,,
4082.0,6.5,1.0,2.0,1.0,80.0,4.1,No,,,66.0, P ,
,-7.9,1.0,2.0,1.0,,4.2,True,Yes,,58.0, NotPlaced ,
9622.0,,,,2.0,,4.8,No,Yes,79.0,86.0, Placed ,
,,Two,1.0,,81.0,4.6,,,,83.0, placed ,
3526.0,6.7,1.0,1.0,1.0,,4.3,Y,No,55.0,63.0, NotPlaced ,
,7.6,0.0,1.0,0.0,,4.1,1,,61.0,68.0,,
,,0.0,2.0,2.0,74.0,,no,Yes,58.0,60.0, Job ,
,8.2,One,3.0,1.0,79.0%,4.4,No,Yes,77.0,81.0, NotPlaced ,
5525.0,7.6,One,3.0,1.0,,4.3,Y,Yes,77.0,, NotPlaced ,
8160.0,,,1.0,0.0,73.0,3.9,T,Yes,,61.0, Job ,
8019.0,6.7,1.0,2.0,0.0,67.0%,3.9,yes,No,59.0,69.0, placed ,
1145.0,8.1,1.0,1.0,1.0,71.0,4.7,Yes,Yes,,, placed ,
1171.0,6.5,0.0,1.0,0.0,73.0,,No,Yes,,67.0, Employed ,
,6.5,2.0,1.0,1.0,64.0,3.8,F,No,61.0,, Yes ,
9264.0,6.5/10,1.0,1.0,1.0,,3.5,,No,,63.0,,
,8.3,1.0,,2.0,89.0,4.8,,Yes,,, P ,
3752.0,,0.0,1.0,,83.0,4.7,,,77.0,,,
,7.3,0.0,2.0,0.0,,4.5,True,No,60.0,69.0, Employed ,
9371.0,,,1.0,1.0,87.0,4.8,1,Yes,69.0,72.0, Placed ,
597.0,8.4,One,3.0,2.0,90.0,4.6,N,Yes,82.0,88.0,,
8851.0,,,2.0,1.0,76.0,3.7,F,Yes,72.0,69.0, NotPlaced ,
9261.0,,1.0,2.0,,82.0,4.3,T,,68.0,66.0,,
1163.0,,,1.0,,77.0,4.8,No,,73.0,, No ,
,8.3,2.0,1.0,1.0,81.0,4.0,Yes,Yes,55.0,70.0, PLACED ,
4317.0,approx 7.3,One,1.0,0.0,76.0,4.2,No,Yes,55.0,66.0, NotPlaced ,
5385.0,8.5,Two,2.0,,,4.5,Yes,Yes,71.0,, Not Placed ,
8472.0,8.4,1.0,3.0,,90.0,4.2,,Yes,,88.0, Unemployed ,
1037.0,8.3,Two,,2.0,87.0,4.8,,Yes,,84.0, NotPlaced ,
6787.0,,1.0,,3.0,,4.5,Yes,Yes,60.0,84.0, NP ,
,7.5/10,1.0,1.0,1.0,-1,4.4,Y,,56.0,63.0, Unplaced ,
4612.0,,0.0,,,,3.5,No,,,, Placed ,
6709.0,8.5,,2.0,0.0,83.0,,True,Yes,80.0,, No ,
8975.0,8.3,One,3.0,,79.0,,0,Yes,55.0,84.0, Yes ,
,7.4,Zero,1.0,,66.0%,3.7,Yes,,55.0,, Unplaced ,
,8.5,,1.0,1.0,80.0,3.6,Yes,No,83.0,68.0,,
6891.0,,0.0,1.0,0.0,68.0,4.1,No,Yes,55.0,65.0, NotPlaced ,
3365.0,6.6,1.0,3.0,2.0,90.0,4.3,Yes,Yes,82.0,80.0, Unemployed ,
8006.0,,One,,0.0,89.0,4.8,Yes,Yes,74.0,61.0, Placed ,
3973.0,7.7,1.0,2.0,1.0,-1,3.6,T,Yes,,63.0, Placed ,
5923.0,7.9,1.0,2.0,0.0,76.0,4.7,1,,,61.0,,
4085.0,-8.4,Two,2.0,,74.0,4.4,,No,79.0,85.0, placed ,
,6.9,,1.0,1.0,90.0,3.9,No,No,55.0,67.0, Idle ,
,8.3,0.0,3.0,0.0,86.0,4.3,T,No,56.0,65.0, NotPlaced ,
1261.0,8.3,2.0,3.0,2.0,81.0,4.7,0,,89.0,85.0, Employed ,
4019.0,7.6,1.0,,1.0,74.0,4.1,No,Yes,55.0,65.0, Idle ,
4511.0,7.4,Zero,,1.0,67.0,,Yes,No,55.0,68.0, Employed ,
7384.0,6.6,,2.0,0.0,70.0,4.0,N,,55.0,62.0, Employed ,
1884.0,7.4,1.0,1.0,0.0,,4.4,1,No,57.0,66.0, Yes ,
1867.0,7.7,One,1.0,0.0,65.0,,,No,55.0,74.0,,
1437.0,7.0,1.0,1.0,0.0,-1,3.7,N,,61.0,69.0, placed ,
,7.7,1.0,3.0,0.0,74.0,4.7,T,Yes,73.0,, NP ,
7278.0,-6.8,1.0,,0.0,83.0,4.3,yes,No,57.0,64.0,,
4.0,approx 7.5,One,1.0,2.0,85.0,4.4,F,Yes,81.0,80.0,,
862.0,7.6,Zero,1.0,1.0,-1,4.3,N,No,55.0,68.0, PLACED ,
1290.0,,Zero,2.0,1.0,,,,No,75.0,, placed ,
4087.0,6.5,One,1.0,0.0,64.0%,4.5,False,Yes,55.0,64.0, PLACED ,
2196.0,,1.0,3.0,2.0,79.0,4.4,1,Yes,78.0,83.0, Placed ,
1730.0,7.9,2.0,3.0,2.0,,4.8,True,Yes,,88.0, Placed ,
8747.0,6.5,Zero,3.0,0.0,72.0,4.2,Yes,Yes,75.0,, placed ,
5715.0,,1.0,,2.0,90.0,4.4,,,,84.0, Yes ,
2633.0,8.4,Two,2.0,0.0,80.0,4.0,No,No,,84.0, placed ,
,8.1,1.0,,0.0,,4.4,Y,Yes,73.0,88.0, NotPlaced ,
6633.0,6.6,,2.0,0.0,79.0,3.6,True,No,,, NotPlaced ,
7570.0,8.7,2.0,3.0,,,4.3,T,Yes,82.0,83.0,,
4233.0,approx 8.2,1.0,3.0,2.0,,,0,,72.0,87.0, Idle ,
1217.0,7.6,,2.0,,89.0,3.8,no,No,81.0,65.0, P ,
,6.8/10,,,,-1,4.2,N,Yes,81.0,67.0, NotPlaced ,
9073.0,8.1,,3.0,2.0,Score: 90.0,,yes,Yes,90.0,86.0, Placed ,
3253.0,7.7,1.0,2.0,1.0,69.0%,4.8,No,Yes,,70.0, placed ,
7308.0,missing,0.0,3.0,0.0,90.0,4.8,,Yes,79.0,82.0, Placed ,
7.0,7.7,1.0,1.0,1.0,-1,4.0,No,No,62.0,65.0, P ,
3082.0,8.2,1.0,1.0,0.0,75.0%,4.5,,,60.0,87.0, NotPlaced ,
8240.0,6.6,0.0,1.0,1.0,66.0%,3.8,No,No,,58.0, NotPlaced ,
2498.0,,1.0,,0.0,,4.4,,Yes,,83.0, NotPlaced ,
,6.5,0.0,2.0,1.0,Score: 87.0,,,Yes,74.0,88.0, Unemployed ,
,approx 7.8,2.0,1.0,,,,no,Yes,73.0,, Yes ,
8255.0,8.3,,3.0,0.0,Score: 73.0,4.5,,Yes,71.0,87.0, NotPlaced ,
,-8.0,2.0,3.0,0.0,84.0,4.1,Yes,No,83.0,66.0, Yes ,
8901.0,8.3,Two,3.0,,88.0,4.8,,Yes,83.0,, P ,
577.0,6.5,2.0,3.0,1.0,84.0,4.7,F,,,83.0,,
,8.3,,,0.0,-1,4.1,Yes,Yes,71.0,62.0, Unemployed ,
6365.0,7.9,1.0,2.0,0.0,74.0%,4.1,No,Yes,55.0,72.0,,
7458.0,8.2,2.0,3.0,2.0,88.0,4.3,No,No,70.0,, Placed ,
,7.9,1.0,3.0,2.0,90.0%,,no,Yes,,84.0, Unemployed ,
,7.6,2.0,3.0,2.0,,,False,Yes,,84.0, No ,
7283.0,8.3,2.0,3.0,2.0,90.0,,Yes,Yes,78.0,84.0,,
,7.3,1.0,1.0,,Score: 66.0,4.6,False,Yes,55.0,70.0, P ,
,,,1.0,,82.0%,4.5,No,No,55.0,71.0,,
700.0,,,1.0,1.0,69.0,4.4,No,No,76.0,68.0, NotPlaced ,
,7.2,Zero,2.0,0.0,77.0,3.7,No,,55.0,63.0, PLACED ,
1309.0,-8.2,2.0,,0.0,85.0,4.1,Yes,Yes,84.0,84.0, Job ,
151.0,8.4,Two,3.0,2.0,90.0%,4.8,1,Yes,,85.0, Job ,
799.0,7.6,0.0,1.0,0.0,65.0%,,T,No,55.0,68.0, Unplaced ,
6781.0,,,3.0,2.0,84.0,4.8,T,,79.0,82.0,,
748.0,8.3/10,,1.0,,81.0,4.6,Yes,No,59.0,85.0, NP ,
6288.0,8.1,1.0,1.0,0.0,,3.4,0,,70.0,62.0, Idle ,
5311.0,,2.0,1.0,0.0,74.0,,No,No,55.0,63.0, NotPlaced ,
3683.0,approx 8.7,2.0,3.0,,,4.1,,No,79.0,83.0, NotPlaced ,
4960.0,8.3,2.0,3.0,2.0,-1,4.8,Yes,Yes,90.0,,,
3280.0,8.5,1.0,3.0,0.0,90.0,4.1,Yes,Yes,81.0,85.0,,
,7.6,1.0,2.0,0.0,80.0,4.0,No,Yes,,73.0,,
6611.0,7.7,0.0,3.0,2.0,87.0,4.8,Yes,Yes,,86.0, placed ,
8825.0,approx 8.6,Zero,3.0,,86.0,4.5,,No,,83.0, NotPlaced ,
4440.0,7.4,0.0,1.0,1.0,61.0,3.8,Yes,,62.0,,,
4476.0,,1.0,1.0,1.0,79.0,4.0,N,,55.0,,,
1121.0,,1.0,1.0,0.0,Score: 75.0,4.5,no,,84.0,68.0, No ,
,7.4,One,2.0,0.0,,4.1,,,64.0,86.0, Idle ,
6253.0,missing,,1.0,0.0,80.0%,3.9,No,No,60.0,71.0, NotPlaced ,
,7.9,0.0,1.0,0.0,60.0,3.4,yes,No,64.0,,,
,7.6,2.0,,1.0,82.0,3.9,1,No,71.0,71.0, P ,
847.0,,,1.0,,Score: 75.0,3.9,1,No,,66.0, NotPlaced ,
3074.0,7.9,2.0,3.0,2.0,90.0,4.7,Yes,Yes,88.0,65.0, Job ,
9907.0,8.1,Two,3.0,2.0,90.0,4.7,F,Yes,74.0,, Unplaced ,
9430.0,,1.0,2.0,0.0,81.0,4.1,Yes,Yes,59.0,64.0,,
4667.0,7.7,1.0,3.0,,-1,4.4,True,,83.0,67.0, No ,
6812.0,8.2,0.0,3.0,2.0,,4.7,no,Yes,76.0,88.0, PLACED ,
926.0,7.5,Zero,1.0,0.0,66.0,3.5,F,No,60.0,73.0, NotPlaced ,
130.0,8.5,1.0,2.0,2.0,90.0,4.8,0,Yes,80.0,86.0,,
6363.0,8.8,,3.0,2.0,90.0,4.8,Yes,Yes,72.0,86.0, Placed ,
7994.0,7.3,1.0,2.0,1.0,83.0,4.2,N,No,61.0,64.0,,
300.0,approx 8.4,,,3.0,82.0,4.5,Y,,82.0,85.0,,
2869.0,-8.2,Two,3.0,2.0,81.0,4.8,Yes,Yes,83.0,82.0, Not Placed ,
7746.0,missing,,1.0,,70.0,3.9,,,55.0,69.0, NotPlaced ,
7755.0,,0.0,2.0,0.0,77.0,4.1,No,No,65.0,69.0, P ,
8496.0,8.2,2.0,2.0,2.0,87.0,4.8,Yes,Yes,88.0,85.0, Unplaced ,
329.0,7.8,1.0,2.0,,Score: 78.0,4.8,,Yes,75.0,65.0, Placed ,
,missing,1.0,3.0,1.0,84.0,3.9,1,Yes,77.0,85.0, NotPlaced ,
1112.0,8.7,2.0,1.0,3.0,Score: 73.0,4.6,Yes,Yes,,79.0, Unplaced ,
1579.0,8.8,,3.0,0.0,-1,4.1,False,Yes,,85.0,,
6210.0,,2.0,2.0,1.0,81.0,4.8,,,81.0,86.0, Employed ,
,6.9,One,2.0,,67.0%,3.7,,,76.0,71.0,,
3354.0,8.1,Two,3.0,3.0,90.0,4.6,,Yes,,85.0, Placed ,
8628.0,,2.0,3.0,2.0,90.0,4.8,no,Yes,81.0,88.0, NP ,
1694.0,7.5,2.0,,,78.0,4.2,,Yes,55.0,66.0, NotPlaced ,
5233.0,7.4,One,1.0,1.0,68.0,4.1,Yes,Yes,55.0,67.0,,
,7.9,2.0,1.0,1.0,81.0,4.8,False,No,55.0,63.0, Placed ,
1804.0,,1.0,2.0,0.0,84.0%,4.7,Yes,Yes,61.0,, NP ,
2879.0,7.6,,1.0,,-1,4.3,No,Yes,56.0,62.0,,
619.0,6.5,,1.0,,84.0,4.5,Yes,Yes,55.0,84.0,,
824.0,7.3,0.0,2.0,1.0,74.0,3.7,yes,No,58.0,68.0, PLACED ,
1637.0,8.2,1.0,3.0,,82.0,4.8,No,,70.0,86.0, NP ,
7403.0,8.1,0.0,3.0,2.0,82.0,4.8,no,No,82.0,83.0, Placed ,
9025.0,6.8,1.0,1.0,0.0,73.0,3.1,No,,72.0,66.0, P ,
1066.0,approx 8.6,Zero,3.0,2.0,73.0,4.2,no,No,73.0,85.0, Unemployed ,
3582.0,7.4,1.0,1.0,1.0,,,,Yes,55.0,64.0, NP ,
,7.7,0.0,3.0,2.0,90.0,4.8,F,Yes,76.0,, Job ,
9756.0,-6.5,1.0,3.0,1.0,71.0,4.0,Yes,Yes,77.0,73.0, PLACED ,
6926.0,8.4,0.0,3.0,0.0,77.0,4.6,F,Yes,79.0,84.0, Placed ,
9578.0,8.8,Two,3.0,2.0,,4.8,,Yes,65.0,86.0, Placed ,
6195.0,8.1,,3.0,2.0,,4.5,Y,Yes,80.0,85.0, Not Placed ,
7074.0,8.7,1.0,3.0,1.0,90.0,4.7,T,Yes,83.0,88.0, NP ,
8916.0,,,,,74.0,,Yes,Yes,,, No ,
4299.0,8.5,,3.0,2.0,-1,4.8,False,Yes,84.0,87.0,,
7310.0,,0.0,,0.0,73.0,4.3,Yes,Yes,73.0,67.0, placed ,
5428.0,-7.9,1.0,3.0,1.0,76.0,,Yes,No,68.0,65.0, PLACED ,
2127.0,8.7,2.0,3.0,2.0,Score: 90.0,4.8,1,Yes,73.0,82.0,,
,missing,0.0,,0.0,81.0,4.4,,Yes,61.0,, Placed ,
,7.7,1.0,2.0,0.0,Score: 78.0,3.7,No,Yes,75.0,86.0, NP ,
8654.0,,2.0,,1.0,-1,4.7,F,,78.0,82.0, Placed ,
942.0,8.3,1.0,3.0,0.0,75.0,3.9,Yes,,,81.0, Yes ,
9904.0,7.6,,2.0,0.0,,4.0,,Yes,55.0,67.0, Unemployed ,
2761.0,,,1.0,,,,N,Yes,56.0,83.0,,
927.0,7.3,Zero,1.0,1.0,74.0,4.1,,,64.0,,,
,,Zero,2.0,0.0,-1,3.9,1,No,,64.0, placed ,
8728.0,,1.0,1.0,,77.0,4.0,False,,62.0,67.0, NotPlaced ,
5393.0,78.0,1.0,2.0,1.0,-1,4.2,,Yes,66.0,70.0, No ,
,approx 8.0,2.0,2.0,,85.0,4.5,No,Yes,79.0,81.0, NotPlaced ,
439.0,,One,,0.0,76.0,,yes,Yes,55.0,62.0,,
,8.1,2.0,3.0,,,4.5,True,Yes,76.0,85.0,,
9784.0,-8.4,One,2.0,2.0,83.0%,,Yes,Yes,72.0,83.0, placed ,
3095.0,7.6,1.0,2.0,0.0,65.0%,,T,Yes,,, Job ,
4827.0,,Two,3.0,2.0,Score: 90.0,4.7,Yes,Yes,73.0,74.0,,
8106.0,missing,1.0,3.0,0.0,69.0,3.9,No,No,82.0,69.0, NotPlaced ,
7748.0,6.7,,1.0,1.0,,3.9,N,,55.0,, NotPlaced ,
,8.4,2.0,3.0,2.0,90.0,,Yes,Yes,73.0,82.0,,
1965.0,6.8,,2.0,,73.0,4.3,,Yes,,63.0, No ,
6061.0,7.5,1.0,1.0,0.0,84.0,,N,Yes,55.0,, P ,
1030.0,6.9,One,1.0,0.0,Score: 70.0,4.6,,Yes,65.0,82.0, Idle ,
2469.0,7.9,2.0,3.0,3.0,78.0,,,Yes,71.0,87.0, NP ,
5982.0,7.5,Zero,1.0,,80.0,3.9,,Yes,61.0,62.0, Not Placed ,
,8.3,2.0,3.0,0.0,90.0,4.6,True,No,78.0,, Employed ,
9328.0,7.7,1.0,3.0,2.0,,4.3,no,Yes,,, Not Placed ,
6388.0,-7.0,,3.0,,,4.7,,Yes,60.0,67.0, NP ,
2485.0,-7.7,1.0,,0.0,75.0,,0,Yes,71.0,61.0,,
,8.0,One,2.0,2.0,73.0,4.4,,No,83.0,61.0, No ,
2589.0,7.3,2.0,,,,4.8,Y,No,,69.0,,
8248.0,7.8,One,2.0,2.0,,4.3,No,Yes,DATA_SHIFT_ERROR,68.0, P ,
3441.0,8.2,0.0,,2.0,-1,3.9,F,Yes,75.0,84.0, NotPlaced ,
,6.5,1.0,1.0,,76.0%,3.7,No,No,67.0,65.0, No ,
,-8.5,Zero,3.0,2.0,,4.7,,Yes,58.0,, Placed ,
9239.0,6.5/10,1.0,,0.0,69.0,,,No,55.0,66.0, placed ,
,-8.6,1.0,,2.0,,4.6,Yes,Yes,,84.0, Idle ,
,8.2,1.0,1.0,0.0,81.0,4.3,N,Yes,60.0,70.0,,
6608.0,7.9,Two,,0.0,,3.6,,Yes,69.0,, P ,
,,1.0,,0.0,,4.3,F,,,82.0,,
7296.0,7.7,Zero,1.0,1.0,-1,4.4,No,No,55.0,61.0,,
,8.8,,1.0,2.0,83.0,,Yes,Yes,84.0,87.0, Idle ,
,7.2,,1.0,1.0,76.0,4.2,T,No,,69.0, Yes ,
744.0,6.7,One,1.0,0.0,78.0,3.1,,Yes,74.0,, NotPlaced ,
2324.0,approx 7.7,,1.0,,,3.6,,Yes,59.0,71.0, placed ,
7390.0,,,3.0,1.0,90.0%,4.8,yes,,DATA_SHIFT_ERROR,,,
3490.0,6.7,One,1.0,0.0,81.0,4.1,0,No,55.0,,,
2737.0,7.6,,,1.0,,4.8,0,Yes,90.0,84.0,,
6838.0,8.4,Two,,2.0,Score: 90.0,4.8,True,,82.0,84.0, NP ,
,,Two,,2.0,Score: 77.0,4.5,,Yes,81.0,85.0, Placed ,
2831.0,,Two,3.0,,-1,,1,Yes,75.0,70.0, Placed ,
1126.0,7.8,Two,3.0,2.0,90.0,4.3,1,Yes,80.0,,,
6193.0,,1.0,3.0,0.0,-1,,yes,Yes,82.0,80.0, Unemployed ,
1091.0,7.7,One,1.0,0.0,70.0%,4.3,No,,78.0,72.0, NotPlaced ,
,8.1,Two,2.0,0.0,Score: 72.0,4.2,False,,55.0,68.0,,
,6.5,One,1.0,1.0,72.0,4.5,No,No,66.0,70.0,,
,,One,,0.0,-1,4.0,,Yes,,76.0, P ,
4352.0,8.3,,3.0,0.0,,4.1,No,Yes,76.0,70.0, Unplaced ,
6900.0,,One,3.0,0.0,,4.7,Yes,Yes,74.0,88.0, Placed ,
9536.0,7.8,1.0,2.0,2.0,,4.7,,Yes,66.0,86.0, NotPlaced ,
3512.0,7.6,One,1.0,0.0,,3.8,0,Yes,55.0,63.0, Yes ,
6269.0,6.5,2.0,,1.0,61.0,3.5,No,No,,, NotPlaced ,
5673.0,8.2,,3.0,2.0,90.0,4.8,no,Yes,,84.0,,
,,Zero,3.0,2.0,,4.3,Y,No,89.0,63.0, No ,
7768.0,,Zero,1.0,0.0,60.0,,1,,67.0,61.0, PLACED ,
7514.0,8.5,Zero,,,Score: 88.0,4.5,Yes,Yes,,, Yes ,
5995.0,6.5,1.0,3.0,0.0,72.0,4.6,Yes,Yes,85.0,69.0, Placed ,
3754.0,6.5,1.0,,,Score: 68.0,4.3,T,,56.0,69.0, Not Placed ,
4428.0,,,,0.0,72.0,,yes,Yes,55.0,69.0, Employed ,
3250.0,7.6,2.0,,2.0,,,yes,Yes,82.0,80.0, P ,
5667.0,7.4,1.0,1.0,1.0,-1,4.3,N,Yes,80.0,75.0, Not Placed ,
7217.0,8.3,0.0,1.0,1.0,Score: 73.0,4.3,,Yes,59.0,, placed ,
5316.0,6.9/10,1.0,2.0,1.0,68.0%,,Yes,,56.0,65.0, NP ,
447.0,7.7,One,3.0,,75.0,4.6,N,Yes,74.0,63.0, Employed ,
9112.0,6.7,1.0,2.0,,79.0,3.9,No,Yes,82.0,83.0, Job ,
,,,1.0,1.0,,3.9,,,56.0,83.0, NotPlaced ,
7482.0,7.6,1.0,1.0,,-1,4.2,,No,56.0,66.0, Yes ,
2978.0,-6.8,,1.0,2.0,84.0,4.5,False,Yes,69.0,, Employed ,
,8.1,1.0,3.0,0.0,88.0,4.0,F,Yes,81.0,, Placed ,
,8.1,,,2.0,85.0%,,True,Yes,,84.0, Job ,
4629.0,8.5,,3.0,2.0,89.0,4.8,Y,,82.0,83.0, Placed ,
4622.0,7.3,,,1.0,,3.4,F,Yes,63.0,, Employed ,
7871.0,85.0,,3.0,2.0,86.0,4.7,Yes,Yes,71.0,79.0, Placed ,
,8.6,2.0,1.0,0.0,70.0,,No,Yes,56.0,, Placed ,
2975.0,approx 6.5,,,,-1,3.9,1,No,55.0,65.0, NotPlaced ,
492.0,8.3,2.0,3.0,2.0,Score: 79.0,,Yes,Yes,74.0,80.0, NotPlaced ,
7284.0,,1.0,1.0,0.0,74.0,4.3,yes,No,57.0,69.0, P ,
5431.0,8.1,0.0,3.0,1.0,-1,4.6,True,Yes,80.0,, Placed ,
2322.0,7.4,1.0,2.0,1.0,Score: 62.0,4.5,,Yes,60.0,66.0, PLACED ,
2700.0,missing,Two,3.0,2.0,90.0,,0,Yes,75.0,84.0,,
8536.0,6.5,,1.0,,66.0%,3.8,,Yes,62.0,, NotPlaced ,
3559.0,6.9,One,2.0,0.0,79.0,4.2,Y,Yes,77.0,,,
,missing,0.0,1.0,1.0,85.0,4.8,1,,,, P ,
1253.0,,2.0,3.0,2.0,Score: 90.0,4.8,yes,Yes,81.0,88.0,,
5065.0,,2.0,1.0,1.0,72.0,4.4,T,,55.0,66.0, P ,
5575.0,,0.0,1.0,0.0,66.0,3.5,0,No,,67.0, NP ,
,8.1,,3.0,2.0,-1,4.1,No,,87.0,85.0, Placed ,
368.0,missing,Two,3.0,1.0,87.0,4.2,T,Yes,,81.0, NotPlaced ,
2633.0,8.4,Two,2.0,0.0,80.0,4.0,No,No,,84.0, placed ,
1322.0,-7.9,,3.0,2.0,80.0,4.6,Yes,No,77.0,, NotPlaced ,
1237.0,8.4,0.0,3.0,2.0,-1,,,Yes,81.0,68.0, Employed ,
3849.0,6.6,One,1.0,1.0,,3.4,N,No,55.0,66.0, NotPlaced ,
1485.0,7.0,0.0,3.0,0.0,80.0,,,Yes,,64.0, Not Placed ,
1668.0,8.0,0.0,3.0,0.0,89.0,,Yes,,79.0,, Idle ,
9119.0,82.0,2.0,3.0,2.0,,,F,Yes,78.0,85.0,,
1528.0,,One,2.0,0.0,73.0,,Yes,Yes,55.0,70.0, Placed ,
614.0,7.7,0.0,1.0,1.0,Score: 67.0,,True,No,64.0,64.0, NotPlaced ,
6012.0,7.5,0.0,1.0,0.0,80.0,,No,Yes,62.0,73.0, No ,
,67.0,,3.0,2.0,86.0,4.1,,Yes,86.0,82.0, P ,
9121.0,,1.0,1.0,0.0,81.0,3.6,False,Yes,55.0,70.0, No ,
